55,insurance,MF,1.2e-05
55,insurance,WMF,1.5e-05
55,insurance,PE,3.6e-05
56,insurance,MN,0.001587
56,insurance,MW,1.2e-05
56,insurance,MF,1.1e-05
56,insurance,WMF,1.2e-05
56,insurance,PE,2.7e-05
57,insurance,MN,0.001448
57,insurance,MW,1.2e-05
57,insurance,MF,1.1e-05
57,insurance,WMF,1.1e-05
57,insurance,PE,3.5e-05
58,insurance,MN,0.00151
58,insurance,MW,1.2e-05
58,insurance,MF,1.2e-05
58,insurance,WMF,1e-05
58,insurance,PE,3.6e-05
59,insurance,MN,0.001925
59,insurance,MW,1.7e-05
59,insurance,MF,1.6e-05
59,insurance,WMF,1.4e-05
59,insurance,PE,3.7e-05
60,insurance,MN,0.001814
60,insurance,MW,1.2e-05
60,insurance,MF,1.1e-05
60,insurance,WMF,1.1e-05
60,insurance,PE,3.6e-05
61,insurance,MN,0.001501
61,insurance,MW,1.3e-05
61,insurance,MF,1.1e-05
61,insurance,WMF,1.1e-05
61,insurance,PE,2.6e-05
62,insurance,MN,0.001756
62,insurance,MW,1.1e-05
62,insurance,MF,1.2e-05
62,insurance,WMF,1.2e-05
62,insurance,PE,3.5e-05
63,insurance,MN,0.001713
63,insurance,MW,1.2e-05
63,insurance,MF,1.1e-05
63,insurance,WMF,1.1e-05
63,insurance,PE,2.6e-05
64,insurance,MN,0.001917
64,insurance,MW,1.2e-05
64,insurance,MF,1.1e-05
64,insurance,WMF,1.1e-05
64,insurance,PE,3.6e-05
65,insurance,MN,0.001568
65,insurance,MW,1.2e-05
65,insurance,MF,1.1e-05
65,insurance,WMF,1.2e-05
65,insurance,PE,3.6e-05
66,insurance,MN,0.001787
66,insurance,MW,1.3e-05
66,insurance,MF,1.1e-05
66,insurance,WMF,1.1e-05
66,insurance,PE,2.6e-05
67,insurance,MN,0.001635
67,insurance,MW,1.1e-05
67,insurance,MF,1.2e-05
67,insurance,WMF,2.3e-05
67,insurance,PE,2.9e-05
68,insurance,MN,0.001789
68,insurance,MW,1.3e-05
68,insurance,MF,1.1e-05
68,insurance,WMF,1.2e-05
68,insurance,PE,2.6e-05
69,insurance,MN,0.001579
69,insurance,MW,1.2e-05
69,insurance,MF,1.1e-05
69,insurance,WMF,1.2e-05
69,insurance,PE,2.7e-05
70,insurance,MN,0.001343
70,insurance,MW,1.3e-05
70,insurance,MF,1.1e-05
70,insurance,WMF,1.1e-05
70,insurance,PE,2.8e-05
71,insurance,MN,0.001757
71,insurance,MW,1.7e-05
71,insurance,MF,1.7e-05
71,insurance,WMF,1.5e-05
71,insurance,PE,2.7e-05
72,insurance,MN,0.001283
72,insurance,MW,1.1e-05
72,insurance,MF,1.2e-05
72,insurance,WMF,1.2e-05
72,insurance,PE,3.5e-05
73,insurance,MN,0.00134
73,insurance,MW,2e-05
73,insurance,MF,1.2e-05
73,insurance,WMF,1.2e-05
73,insurance,PE,2.6e-05
74,insurance,MN,0.001286
74,insurance,MW,2.1e-05
74,insurance,MF,1.1e-05
74,insurance,WMF,1e-05
74,insurance,PE,2.7e-05
75,insurance,MN,0.001255
75,insurance,MW,1.2e-05
75,insurance,MF,1.2e-05
75,insurance,WMF,1.1e-05
75,insurance,PE,2.5e-05
76,insurance,MN,0.00127
76,insurance,MW,1.2e-05
76,insurance,MF,1.3e-05
76,insurance,WMF,1.1e-05
76,insurance,PE,2.9e-05
77,insurance,MN,0.00133
77,insurance,MW,1.2e-05
77,insurance,MF,2e-05
77,insurance,WMF,1.5e-05
77,insurance,PE,2.7e-05
78,insurance,MN,0.001427
78,insurance,MW,1.4e-05
78,insurance,MF,1.2e-05
78,insurance,WMF,1.5e-05
78,insurance,PE,2.9e-05
79,insurance,MN,0.001866
79,insurance,MW,1.3e-05
79,insurance,MF,1.3e-05
79,insurance,WMF,1.1e-05
79,insurance,PE,2.6e-05
80,insurance,MN,0.00169
80,insurance,MW,1.1e-05
80,insurance,MF,1.2e-05
80,insurance,WMF,1.2e-05
80,insurance,PE,3.7e-05
81,insurance,MN,0.001957
81,insurance,MW,1.3e-05
81,insurance,MF,1.1e-05
81,insurance,WMF,1.2e-05
81,insurance,PE,2.7e-05
82,insurance,MN,0.001839
82,insurance,MW,1.4e-05
82,insurance,MF,1.2e-05
82,insurance,WMF,1.1e-05
82,insurance,PE,3e-05
83,insurance,MN,0.00181
83,insurance,MW,1.2e-05
83,insurance,MF,1.1e-05
83,insurance,WMF,1.2e-05
83,insurance,PE,2.8e-05
84,insurance,MN,0.001853
84,insurance,MW,1.2e-05
84,insurance,MF,1e-05
84,insurance,WMF,1e-05
84,insurance,PE,2.7e-05
85,insurance,MN,0.00143
85,insurance,MW,1.1e-05
85,insurance,MF,1.1e-05
85,insurance,WMF,1.1e-05
85,insurance,PE,3.6e-05
86,insurance,MN,0.001794
86,insurance,MW,1.5e-05
86,insurance,MF,1.2e-05
86,insurance,WMF,1.1e-05
86,insurance,PE,3.6e-05
87,insurance,MN,0.001602
87,insurance,MW,1.2e-05
87,insurance,MF,1.1e-05
87,insurance,WMF,1.2e-05
87,insurance,PE,2.7e-05
88,insurance,MN,0.001616
88,insurance,MW,2.4e-05
88,insurance,MF,2.1e-05
88,insurance,WMF,1.1e-05
88,insurance,PE,3.6e-05
89,insurance,MN,0.001533
89,insurance,MW,1.1e-05
89,insurance,MF,1.2e-05
89,insurance,WMF,1.1e-05
89,insurance,PE,3.6e-05
90,insurance,MN,0.001604
90,insurance,MW,1.2e-05
90,insurance,MF,1.1e-05
90,insurance,WMF,1.2e-05
90,insurance,PE,2.6e-05
91,insurance,MN,0.00161
91,insurance,MW,1.1e-05
91,insurance,MF,1.2e-05
91,insurance,WMF,1.1e-05
91,insurance,PE,2.6e-05
92,insurance,MN,0.001686
92,insurance,MW,1.2e-05
92,insurance,MF,1.3e-05
92,insurance,WMF,1.2e-05
92,insurance,PE,3.6e-05
93,insurance,MN,0.001682
93,insurance,MW,1.3e-05
93,insurance,MF,1.2e-05
93,insurance,WMF,2e-05
93,insurance,PE,3.4e-05
94,insurance,MN,0.001658
94,insurance,MW,1.2e-05
94,insurance,MF,1.2e-05
94,insurance,WMF,1.1e-05
94,insurance,PE,3.6e-05
95,insurance,MN,0.00164
95,insurance,MW,1.2e-05
95,insurance,MF,1.1e-05
95,insurance,WMF,1.1e-05
95,insurance,PE,3.7e-05
96,insurance,MN,0.001695
96,insurance,MW,1.2e-05
96,insurance,MF,1.2e-05
96,insurance,WMF,1.2e-05
96,insurance,PE,3.4e-05
97,insurance,MN,0.001793
97,insurance,MW,1.1e-05
97,insurance,MF,1.1e-05
97,insurance,WMF,1.2e-05
97,insurance,PE,2.8e-05
98,insurance,MN,0.002404
98,insurance,MW,1.7e-05
98,insurance,MF,1.6e-05
98,insurance,WMF,1.6e-05
98,insurance,PE,3e-05
99,insurance,MN,0.001687
99,insurance,MW,1.1e-05
99,insurance,MF,1.2e-05
99,insurance,WMF,1.2e-05
99,insurance,PE,3.7e-05
100,insurance,MN,0.001603
100,insurance,MW,1.2e-05
100,insurance,MF,1.4e-05
100,insurance,WMF,1.4e-05
100,insurance,PE,3e-05
101,insurance,MN,0.001759
101,insurance,MW,2.1e-05
101,insurance,MF,3.1e-05
101,insurance,WMF,1.4e-05
101,insurance,PE,3.4e-05
102,insurance,MN,0.001348
102,insurance,MW,1.2e-05
102,insurance,MF,1.2e-05
102,insurance,WMF,1.2e-05
102,insurance,PE,2.8e-05
103,insurance,MN,0.001378
103,insurance,MW,1.1e-05
103,insurance,MF,2.2e-05
103,insurance,WMF,1.1e-05
103,insurance,PE,3.4e-05
104,insurance,MN,0.001397
104,insurance,MW,1.1e-05
104,insurance,MF,1.1e-05
104,insurance,WMF,1.1e-05
104,insurance,PE,3.2e-05
105,insurance,MN,0.001302
105,insurance,MW,1.2e-05
105,insurance,MF,1.2e-05
105,insurance,WMF,1.1e-05
105,insurance,PE,2.8e-05
106,insurance,MN,0.001385
106,insurance,MW,1.3e-05
106,insurance,MF,1.1e-05
106,insurance,WMF,1.2e-05
106,insurance,PE,3.6e-05
107,insurance,MN,0.001415
107,insurance,MW,1.2e-05
107,insurance,MF,1.2e-05
107,insurance,WMF,1.2e-05
107,insurance,PE,3.6e-05
108,insurance,MN,0.001358
108,insurance,MW,1.1e-05
108,insurance,MF,1.2e-05
108,insurance,WMF,1.2e-05
108,insurance,PE,2.7e-05
109,insurance,MN,0.001404
109,insurance,MW,1.2e-05
109,insurance,MF,1.9e-05
109,insurance,WMF,1.4e-05
109,insurance,PE,3.4e-05
110,insurance,MN,0.00135
110,insurance,MW,1.2e-05
110,insurance,MF,1.2e-05
110,insurance,WMF,1.2e-05
110,insurance,PE,3.6e-05
111,insurance,MN,0.001568
111,insurance,MW,1.2e-05
111,insurance,MF,1.1e-05
111,insurance,WMF,1.2e-05
111,insurance,PE,2.8e-05
112,insurance,MN,0.001399
112,insurance,MW,1.2e-05
112,insurance,MF,1.2e-05
112,insurance,WMF,1.2e-05
112,insurance,PE,2.7e-05
113,insurance,MN,0.001337
113,insurance,MW,1.2e-05
113,insurance,MF,1.2e-05
113,insurance,WMF,1.1e-05
113,insurance,PE,3.8e-05
114,insurance,MN,0.001508
114,insurance,MW,2e-05
114,insurance,MF,1.1e-05
114,insurance,WMF,1.1e-05
114,insurance,PE,3.5e-05
115,insurance,MN,0.001592
115,insurance,MW,2.4e-05
115,insurance,MF,1.1e-05
115,insurance,WMF,1.1e-05
115,insurance,PE,2.8e-05
116,insurance,MN,0.001382
116,insurance,MW,1.1e-05
116,insurance,MF,1.2e-05
116,insurance,WMF,2e-05
116,insurance,PE,2.7e-05
117,insurance,MN,0.010885
117,insurance,MW,1.4e-05
117,insurance,MF,1.2e-05
117,insurance,WMF,1.3e-05
117,insurance,PE,2.6e-05
118,insurance,MN,0.003101
118,insurance,MW,1.3e-05
118,insurance,MF,2.1e-05
118,insurance,WMF,1.8e-05
118,insurance,PE,4e-05
119,insurance,MN,0.002579
119,insurance,MW,1.4e-05
119,insurance,MF,1.1e-05
119,insurance,WMF,1.2e-05
119,insurance,PE,3.4e-05
120,insurance,MN,0.002852
120,insurance,MW,1.7e-05
120,insurance,MF,2.4e-05
120,insurance,WMF,2.1e-05
120,insurance,PE,3.5e-05
121,insurance,MN,0.003032
121,insurance,MW,2.2e-05
121,insurance,MF,1.7e-05
121,insurance,WMF,1.6e-05
121,insurance,PE,2.9e-05
122,insurance,MN,0.002677
122,insurance,MW,1.3e-05
122,insurance,MF,1.2e-05
122,insurance,WMF,2e-05
122,insurance,PE,3.1e-05
123,insurance,MN,0.002961
123,insurance,MW,1.2e-05
123,insurance,MF,1.1e-05
123,insurance,WMF,1.1e-05
123,insurance,PE,3.6e-05
124,insurance,MN,0.002558
124,insurance,MW,1.4e-05
124,insurance,MF,2.1e-05
124,insurance,WMF,1.2e-05
124,insurance,PE,2.7e-05
125,insurance,MN,0.002937
125,insurance,MW,1.2e-05
125,insurance,MF,1.2e-05
125,insurance,WMF,1.1e-05
125,insurance,PE,3.7e-05
126,insurance,MN,0.001396
126,insurance,MW,1.2e-05
126,insurance,MF,1.1e-05
126,insurance,WMF,1.1e-05
126,insurance,PE,2.9e-05
127,insurance,MN,0.00129
127,insurance,MW,1.2e-05
127,insurance,MF,1.1e-05
127,insurance,WMF,1.2e-05
127,insurance,PE,3.6e-05
128,insurance,MN,0.001355
128,insurance,MW,1.2e-05
128,insurance,MF,1.1e-05
128,insurance,WMF,1.1e-05
128,insurance,PE,2.7e-05
129,insurance,MN,0.001334
129,insurance,MW,1e-05
129,insurance,MF,1.2e-05
129,insurance,WMF,1.1e-05
129,insurance,PE,3.7e-05
130,insurance,MN,0.001391
130,insurance,MW,1.1e-05
130,insurance,MF,1.2e-05
130,insurance,WMF,1.1e-05
130,insurance,PE,3.2e-05
131,insurance,MN,0.001456
131,insurance,MW,1.3e-05
131,insurance,MF,1.3e-05
131,insurance,WMF,1.5e-05
131,insurance,PE,3.7e-05
132,insurance,MN,0.00129
132,insurance,MW,1.1e-05
132,insurance,MF,1.2e-05
132,insurance,WMF,1.1e-05
132,insurance,PE,3.6e-05
133,insurance,MN,0.001358
133,insurance,MW,1.1e-05
133,insurance,MF,1.1e-05
133,insurance,WMF,1.2e-05
133,insurance,PE,2.6e-05
134,insurance,MN,0.001777
134,insurance,MW,1.7e-05
134,insurance,MF,1.5e-05
134,insurance,WMF,1.6e-05
134,insurance,PE,3.3e-05
135,insurance,MN,0.001318
135,insurance,MW,2e-05
135,insurance,MF,1.2e-05
135,insurance,WMF,1.2e-05
135,insurance,PE,3.5e-05
136,insurance,MN,0.001406
136,insurance,MW,1.3e-05
136,insurance,MF,1.2e-05
136,insurance,WMF,1.1e-05
136,insurance,PE,4e-05
137,insurance,MN,0.00125
137,insurance,MW,1.1e-05
137,insurance,MF,1.2e-05
137,insurance,WMF,1.2e-05
137,insurance,PE,2.6e-05
138,insurance,MN,0.001329
138,insurance,MW,2e-05
138,insurance,MF,1.2e-05
138,insurance,WMF,1.4e-05
138,insurance,PE,4.4e-05
139,insurance,MN,0.001519
139,insurance,MW,1.4e-05
139,insurance,MF,1.3e-05
139,insurance,WMF,1.2e-05
139,insurance,PE,3.7e-05
140,insurance,MN,0.00137
140,insurance,MW,1.2e-05
140,insurance,MF,1.2e-05
140,insurance,WMF,1.1e-05
140,insurance,PE,2.5e-05
141,insurance,MN,0.001452
141,insurance,MW,1.2e-05
141,insurance,MF,1.1e-05
141,insurance,WMF,1.1e-05
141,insurance,PE,2.6e-05
142,insurance,MN,0.001266
142,insurance,MW,1.2e-05
142,insurance,MF,1.2e-05
142,insurance,WMF,1.1e-05
142,insurance,PE,4e-05
143,insurance,MN,0.001452
143,insurance,MW,1.3e-05
143,insurance,MF,1.2e-05
143,insurance,WMF,1.2e-05
143,insurance,PE,3.5e-05
144,insurance,MN,0.001405
144,insurance,MW,2e-05
144,insurance,MF,1.2e-05
144,insurance,WMF,1.1e-05
144,insurance,PE,3.5e-05
145,insurance,MN,0.001519
145,insurance,MW,1.2e-05
145,insurance,MF,1.2e-05
145,insurance,WMF,1.2e-05
145,insurance,PE,2.6e-05
146,insurance,MN,0.001642
146,insurance,MW,1.3e-05
146,insurance,MF,1e-05
146,insurance,WMF,1.2e-05
146,insurance,PE,2.6e-05
147,insurance,MN,0.001646
147,insurance,MW,1.2e-05
147,insurance,MF,1.1e-05
147,insurance,WMF,1.1e-05
147,insurance,PE,3.6e-05
148,insurance,MN,0.001747
148,insurance,MW,1.2e-05
148,insurance,MF,1.1e-05
148,insurance,WMF,1.2e-05
148,insurance,PE,2.3e-05
149,insurance,MN,0.001606
149,insurance,MW,1.2e-05
149,insurance,MF,1.1e-05
149,insurance,WMF,1.2e-05
149,insurance,PE,2.7e-05
150,insurance,MN,0.001637
150,insurance,MW,1.3e-05
150,insurance,MF,1.1e-05
150,insurance,WMF,1.2e-05
150,insurance,PE,2.7e-05
151,insurance,MN,0.001656
151,insurance,MW,1.2e-05
151,insurance,MF,1.2e-05
151,insurance,WMF,1.1e-05
151,insurance,PE,2.9e-05
152,insurance,MN,0.001825
152,insurance,MW,1.5e-05
152,insurance,MF,2.1e-05
152,insurance,WMF,1.3e-05
152,insurance,PE,2.7e-05
153,insurance,MN,0.001736
153,insurance,MW,1.3e-05
153,insurance,MF,1.1e-05
153,insurance,WMF,1.2e-05
153,insurance,PE,2.7e-05
154,insurance,MN,0.001578
154,insurance,MW,1.2e-05
154,insurance,MF,1.2e-05
154,insurance,WMF,1.1e-05
154,insurance,PE,3.5e-05
155,insurance,MN,0.001645
155,insurance,MW,1.1e-05
155,insurance,MF,1.1e-05
155,insurance,WMF,1.1e-05
155,insurance,PE,2.9e-05
156,insurance,MN,0.001586
156,insurance,MW,1.2e-05
156,insurance,MF,1.2e-05
156,insurance,WMF,1.1e-05
156,insurance,PE,2.5e-05
157,insurance,MN,0.001464
157,insurance,MW,1.2e-05
157,insurance,MF,1.2e-05
157,insurance,WMF,1.2e-05
157,insurance,PE,3.4e-05
158,insurance,MN,0.00202
158,insurance,MW,1.8e-05
158,insurance,MF,1.7e-05
158,insurance,WMF,1.6e-05
158,insurance,PE,3.6e-05
159,insurance,MN,0.001513
159,insurance,MW,1.2e-05
159,insurance,MF,1.1e-05
159,insurance,WMF,1.2e-05
159,insurance,PE,3e-05
160,insurance,MN,0.001331
160,insurance,MW,1.1e-05
160,insurance,MF,1.1e-05
160,insurance,WMF,1.1e-05
160,insurance,PE,3.5e-05
161,insurance,MN,0.001458
161,insurance,MW,1.1e-05
161,insurance,MF,1.1e-05
161,insurance,WMF,1.2e-05
161,insurance,PE,3.6e-05
162,insurance,MN,0.001375
162,insurance,MW,1.2e-05
162,insurance,MF,1.2e-05
162,insurance,WMF,1.2e-05
162,insurance,PE,3.3e-05
163,insurance,MN,0.001409
163,insurance,MW,1.3e-05
163,insurance,MF,1.9e-05
163,insurance,WMF,1.7e-05
163,insurance,PE,2.6e-05
164,insurance,MN,0.001339
164,insurance,MW,1.2e-05
164,insurance,MF,1.1e-05
164,insurance,WMF,1.5e-05
164,insurance,PE,2.6e-05
165,insurance,MN,0.00135
165,insurance,MW,1.1e-05
165,insurance,MF,1.3e-05
165,insurance,WMF,1.9e-05
165,insurance,PE,3.1e-05
166,insurance,MN,0.00252
166,insurance,MW,1.8e-05
166,insurance,MF,1.2e-05
166,insurance,WMF,1.7e-05
166,insurance,PE,3e-05
167,insurance,MN,0.001803
167,insurance,MW,2.3e-05
167,insurance,MF,1.5e-05
167,insurance,WMF,1.3e-05
167,insurance,PE,2.7e-05
168,insurance,MN,0.001861
168,insurance,MW,1.1e-05
168,insurance,MF,1.1e-05
168,insurance,WMF,1.5e-05
168,insurance,PE,2.7e-05
169,insurance,MN,0.001721
169,insurance,MW,1.3e-05
169,insurance,MF,1.6e-05
169,insurance,WMF,1.2e-05
169,insurance,PE,2.6e-05
170,insurance,MN,0.001814
170,insurance,MW,1.4e-05
170,insurance,MF,1.1e-05
170,insurance,WMF,1.2e-05
170,insurance,PE,2.7e-05
171,insurance,MN,0.001649
171,insurance,MW,1.5e-05
171,insurance,MF,1.2e-05
171,insurance,WMF,1.3e-05
171,insurance,PE,2.7e-05
172,insurance,MN,0.002396
172,insurance,MW,1.5e-05
172,insurance,MF,1.2e-05
172,insurance,WMF,1.4e-05
172,insurance,PE,2.7e-05
173,insurance,MN,0.001665
173,insurance,MW,1.5e-05
173,insurance,MF,1.2e-05
173,insurance,WMF,1.3e-05
173,insurance,PE,2.6e-05
174,insurance,MN,0.001647
174,insurance,MW,1.2e-05
174,insurance,MF,1.3e-05
174,insurance,WMF,1.1e-05
174,insurance,PE,2.8e-05
175,insurance,MN,0.001836
175,insurance,MW,1.3e-05
175,insurance,MF,1.3e-05
175,insurance,WMF,1.1e-05
175,insurance,PE,2.7e-05
176,insurance,MN,0.001432
176,insurance,MW,1.2e-05
176,insurance,MF,1.1e-05
176,insurance,WMF,1.5e-05
176,insurance,PE,3.1e-05
177,insurance,MN,0.001432
177,insurance,MW,1.2e-05
177,insurance,MF,1.2e-05
177,insurance,WMF,1.1e-05
