run,bn,heuristic,time
12,insurance,PE,2.2e-05
13,insurance,MN,0.001145
13,insurance,MW,1.5e-05
13,insurance,MF,1.5e-05
13,insurance,WMF,2e-05
13,insurance,PE,1.5e-05
14,insurance,MN,0.001158
14,insurance,MW,1.2e-05
14,insurance,MF,1.4e-05
14,insurance,WMF,1.4e-05
14,insurance,PE,1.2e-05
15,insurance,MN,0.001103
15,insurance,MW,1.1e-05
15,insurance,MF,1.3e-05
15,insurance,WMF,1.2e-05
15,insurance,PE,1.1e-05
16,insurance,MN,0.001077
16,insurance,MW,1.2e-05
16,insurance,MF,1.1e-05
16,insurance,WMF,1.1e-05
16,insurance,PE,1.1e-05
17,insurance,MN,0.001088
17,insurance,MW,6.2e-05
17,insurance,MF,5.8e-05
17,insurance,WMF,1.8e-05
17,insurance,PE,1.6e-05
18,insurance,MN,0.001665
18,insurance,MW,1.8e-05
18,insurance,MF,1.7e-05
18,insurance,WMF,1.6e-05
18,insurance,PE,1.6e-05
19,insurance,MN,0.001446
19,insurance,MW,1.6e-05
19,insurance,MF,1.5e-05
19,insurance,WMF,1.6e-05
19,insurance,PE,1.5e-05
20,insurance,MN,0.001221
20,insurance,MW,1.4e-05
20,insurance,MF,1.2e-05
20,insurance,WMF,1.3e-05
20,insurance,PE,1.2e-05
21,insurance,MN,0.001059
21,insurance,MW,1.1e-05
21,insurance,MF,1.1e-05
21,insurance,WMF,1.2e-05
21,insurance,PE,1.2e-05
22,insurance,MN,0.001063
22,insurance,MW,1.2e-05
22,insurance,MF,1.2e-05
22,insurance,WMF,1.2e-05
22,insurance,PE,1.2e-05
23,insurance,MN,0.001081
23,insurance,MW,1.2e-05
23,insurance,MF,1.3e-05
23,insurance,WMF,1.2e-05
23,insurance,PE,1.2e-05
24,insurance,MN,0.001088
24,insurance,MW,1.1e-05
24,insurance,MF,1.2e-05
24,insurance,WMF,4.6e-05
24,insurance,PE,1.8e-05
25,insurance,MN,0.001611
25,insurance,MW,2e-05
25,insurance,MF,1.7e-05
25,insurance,WMF,1.6e-05
25,insurance,PE,1.6e-05
26,insurance,MN,0.001503
26,insurance,MW,1.6e-05
26,insurance,MF,1.2e-05
26,insurance,WMF,1.3e-05
26,insurance,PE,1.7e-05
27,insurance,MN,0.00121
27,insurance,MW,1.3e-05
27,insurance,MF,1.2e-05
27,insurance,WMF,1.5e-05
27,insurance,PE,1.3e-05
28,insurance,MN,0.001181
28,insurance,MW,1.1e-05
28,insurance,MF,1.1e-05
28,insurance,WMF,1.2e-05
28,insurance,PE,1.2e-05
29,insurance,MN,0.001097
29,insurance,MW,1.2e-05
29,insurance,MF,1.2e-05
29,insurance,WMF,1.1e-05
29,insurance,PE,1.1e-05
30,insurance,MN,0.001109
30,insurance,MW,1.3e-05
30,insurance,MF,1.1e-05
30,insurance,WMF,1.2e-05
30,insurance,PE,1.1e-05
31,insurance,MN,0.00111
31,insurance,MW,1.2e-05
31,insurance,MF,1.1e-05
31,insurance,WMF,1.1e-05
31,insurance,PE,1.2e-05
32,insurance,MN,0.001096
32,insurance,MW,1.2e-05
32,insurance,MF,1.1e-05
32,insurance,WMF,1.2e-05
32,insurance,PE,1.3e-05
33,insurance,MN,0.001662
33,insurance,MW,2.2e-05
33,insurance,MF,2.3e-05
33,insurance,WMF,2.1e-05
33,insurance,PE,1.7e-05
34,insurance,MN,0.001489
34,insurance,MW,1.6e-05
34,insurance,MF,1.6e-05
34,insurance,WMF,1.3e-05
34,insurance,PE,1.2e-05
35,insurance,MN,0.00119
35,insurance,MW,1.3e-05
35,insurance,MF,1.3e-05
35,insurance,WMF,1.2e-05
35,insurance,PE,1.2e-05
36,insurance,MN,0.001079
36,insurance,MW,1.2e-05
36,insurance,MF,1.2e-05
36,insurance,WMF,1.1e-05
36,insurance,PE,1.1e-05
37,insurance,MN,0.001084
37,insurance,MW,1.6e-05
37,insurance,MF,1.3e-05
37,insurance,WMF,1.7e-05
37,insurance,PE,1.7e-05
38,insurance,MN,0.001531
38,insurance,MW,1.7e-05
38,insurance,MF,1.3e-05
38,insurance,WMF,1.2e-05
38,insurance,PE,1.2e-05
39,insurance,MN,0.001179
39,insurance,MW,1.3e-05
39,insurance,MF,1.2e-05
39,insurance,WMF,1.2e-05
39,insurance,PE,1.2e-05
40,insurance,MN,0.001066
40,insurance,MW,1.2e-05
40,insurance,MF,1.3e-05
40,insurance,WMF,1.2e-05
40,insurance,PE,1.3e-05
41,insurance,MN,0.001948
41,insurance,MW,2.5e-05
41,insurance,MF,1.9e-05
41,insurance,WMF,1.6e-05
41,insurance,PE,1.5e-05
42,insurance,MN,0.001466
42,insurance,MW,1.5e-05
42,insurance,MF,1.4e-05
42,insurance,WMF,1.3e-05
42,insurance,PE,1.3e-05
43,insurance,MN,0.001186
43,insurance,MW,1.3e-05
43,insurance,MF,1.1e-05
43,insurance,WMF,1.1e-05
43,insurance,PE,1.1e-05
44,insurance,MN,0.001059
44,insurance,MW,1.2e-05
44,insurance,MF,1.2e-05
44,insurance,WMF,1.3e-05
44,insurance,PE,1.8e-05
45,insurance,MN,0.00109
45,insurance,MW,1.3e-05
45,insurance,MF,1.2e-05
45,insurance,WMF,1.1e-05
45,insurance,PE,1.1e-05
46,insurance,MN,0.001072
46,insurance,MW,1.2e-05
46,insurance,MF,1.2e-05
46,insurance,WMF,1.1e-05
46,insurance,PE,1e-05
47,insurance,MN,0.001077
47,insurance,MW,1.1e-05
47,insurance,MF,1.1e-05
47,insurance,WMF,1.5e-05
47,insurance,PE,1.2e-05
48,insurance,MN,0.001069
48,insurance,MW,1.3e-05
48,insurance,MF,1.1e-05
48,insurance,WMF,1.4e-05
48,insurance,PE,1.4e-05
49,insurance,MN,0.001597
49,insurance,MW,2.2e-05
49,insurance,MF,3.9e-05
49,insurance,WMF,2.1e-05
49,insurance,PE,3.3e-05
50,insurance,MN,0.001164
50,insurance,MW,3.3e-05
50,insurance,MF,1.4e-05
50,insurance,WMF,2.3e-05
50,insurance,PE,1.2e-05
51,insurance,MN,0.001089
51,insurance,MW,1.2e-05
51,insurance,MF,1.1e-05
51,insurance,WMF,1.2e-05
51,insurance,PE,1.1e-05
52,insurance,MN,0.001118
52,insurance,MW,1.2e-05
52,insurance,MF,1.2e-05
52,insurance,WMF,1.2e-05
52,insurance,PE,1.2e-05
53,insurance,MN,0.001084
53,insurance,MW,1.1e-05
53,insurance,MF,2.1e-05
53,insurance,WMF,1.2e-05
53,insurance,PE,2.7e-05
54,insurance,MN,0.001111
54,insurance,MW,1.2e-05
54,insurance,MF,1.1e-05
54,insurance,WMF,1.2e-05
54,insurance,PE,1.3e-05
55,insurance,MN,0.001106
55,insurance,MW,1.2e-05
55,insurance,MF,1.1e-05
55,insurance,WMF,1.2e-05
55,insurance,PE,1.2e-05
56,insurance,MN,0.001103
56,insurance,MW,1.2e-05
56,insurance,MF,1.2e-05
56,insurance,WMF,1.6e-05
56,insurance,PE,1.3e-05
57,insurance,MN,0.001627
57,insurance,MW,2.1e-05
57,insurance,MF,2.9e-05
57,insurance,WMF,1.6e-05
57,insurance,PE,1.6e-05
58,insurance,MN,0.001293
58,insurance,MW,1.6e-05
58,insurance,MF,1.6e-05
58,insurance,WMF,1.4e-05
58,insurance,PE,1.3e-05
59,insurance,MN,0.001208
59,insurance,MW,1.4e-05
59,insurance,MF,1.3e-05
59,insurance,WMF,1.2e-05
59,insurance,PE,1.1e-05
60,insurance,MN,0.001077
60,insurance,MW,1.1e-05
60,insurance,MF,1.2e-05
60,insurance,WMF,1.1e-05
60,insurance,PE,1.2e-05
61,insurance,MN,0.001069
61,insurance,MW,1.2e-05
61,insurance,MF,1.1e-05
61,insurance,WMF,1.2e-05
61,insurance,PE,1.1e-05
62,insurance,MN,0.001107
62,insurance,MW,1.3e-05
62,insurance,MF,1.1e-05
62,insurance,WMF,1.2e-05
62,insurance,PE,1.1e-05
63,insurance,MN,0.001086
63,insurance,MW,1.2e-05
63,insurance,MF,1.2e-05
63,insurance,WMF,1.2e-05
63,insurance,PE,1.2e-05
64,insurance,MN,0.001083
64,insurance,MW,1.1e-05
64,insurance,MF,1.2e-05
64,insurance,WMF,1.3e-05
64,insurance,PE,1.1e-05
65,insurance,MN,0.001619
65,insurance,MW,2e-05
65,insurance,MF,2.5e-05
65,insurance,WMF,1.7e-05
65,insurance,PE,1.5e-05
66,insurance,MN,0.001443
66,insurance,MW,1.6e-05
66,insurance,MF,1.6e-05
66,insurance,WMF,1.6e-05
66,insurance,PE,1.4e-05
67,insurance,MN,0.001168
67,insurance,MW,1.4e-05
67,insurance,MF,1.4e-05
67,insurance,WMF,1.3e-05
67,insurance,PE,1.1e-05
68,insurance,MN,0.001148
68,insurance,MW,1.3e-05
68,insurance,MF,1.3e-05
68,insurance,WMF,1.1e-05
68,insurance,PE,1.2e-05
69,insurance,MN,0.001098
69,insurance,MW,1.2e-05
69,insurance,MF,1.1e-05
69,insurance,WMF,1.2e-05
69,insurance,PE,1.2e-05
70,insurance,MN,0.001091
70,insurance,MW,1.1e-05
70,insurance,MF,1.3e-05
70,insurance,WMF,1.2e-05
70,insurance,PE,1.2e-05
71,insurance,MN,0.001081
71,insurance,MW,1.2e-05
71,insurance,MF,1.2e-05
71,insurance,WMF,1.2e-05
71,insurance,PE,1.1e-05
72,insurance,MN,0.001129
72,insurance,MW,1.1e-05
72,insurance,MF,3.3e-05
72,insurance,WMF,1.2e-05
72,insurance,PE,1.2e-05
73,insurance,MN,0.001952
73,insurance,MW,3.9e-05
73,insurance,MF,1.8e-05
73,insurance,WMF,1.6e-05
73,insurance,PE,1.5e-05
74,insurance,MN,0.001574
74,insurance,MW,1.7e-05
74,insurance,MF,1.4e-05
74,insurance,WMF,1.4e-05
74,insurance,PE,1.3e-05
75,insurance,MN,0.001201
75,insurance,MW,1.2e-05
75,insurance,MF,1.1e-05
75,insurance,WMF,1.2e-05
75,insurance,PE,1.2e-05
76,insurance,MN,0.001113
76,insurance,MW,1.2e-05
76,insurance,MF,1.1e-05
76,insurance,WMF,1.3e-05
76,insurance,PE,1.2e-05
77,insurance,MN,0.001091
77,insurance,MW,1.2e-05
77,insurance,MF,1.2e-05
77,insurance,WMF,1.1e-05
77,insurance,PE,1.1e-05
78,insurance,MN,0.001089
78,insurance,MW,1.2e-05
78,insurance,MF,1.1e-05
78,insurance,WMF,1.2e-05
78,insurance,PE,1.1e-05
79,insurance,MN,0.001082
79,insurance,MW,1.1e-05
79,insurance,MF,2.2e-05
79,insurance,WMF,1.1e-05
79,insurance,PE,1.1e-05
80,insurance,MN,0.001123
80,insurance,MW,1.3e-05
80,insurance,MF,1.3e-05
80,insurance,WMF,1.1e-05
80,insurance,PE,1.5e-05
81,insurance,MN,0.001589
81,insurance,MW,2e-05
81,insurance,MF,2.5e-05
81,insurance,WMF,1.7e-05
81,insurance,PE,1.6e-05
82,insurance,MN,0.001464
82,insurance,MW,1.7e-05
82,insurance,MF,1.6e-05
82,insurance,WMF,1.6e-05
82,insurance,PE,1.3e-05
83,insurance,MN,0.001197
83,insurance,MW,1.2e-05
83,insurance,MF,1.2e-05
83,insurance,WMF,1.1e-05
83,insurance,PE,1.1e-05
84,insurance,MN,0.00107
84,insurance,MW,1.2e-05
84,insurance,MF,1.1e-05
84,insurance,WMF,1.2e-05
84,insurance,PE,1.1e-05
85,insurance,MN,0.001077
85,insurance,MW,1.3e-05
85,insurance,MF,1.1e-05
85,insurance,WMF,1.3e-05
85,insurance,PE,1e-05
86,insurance,MN,0.001058
86,insurance,MW,1.2e-05
86,insurance,MF,1.2e-05
86,insurance,WMF,1.2e-05
86,insurance,PE,1.2e-05
87,insurance,MN,0.001099
87,insurance,MW,1.1e-05
87,insurance,MF,1.2e-05
87,insurance,WMF,1.2e-05
87,insurance,PE,1e-05
88,insurance,MN,0.001229
88,insurance,MW,1.2e-05
88,insurance,MF,2.4e-05
88,insurance,WMF,2.7e-05
88,insurance,PE,2.1e-05
89,insurance,MN,0.001192
89,insurance,MW,1.8e-05
89,insurance,MF,1.5e-05
89,insurance,WMF,1.5e-05
89,insurance,PE,1.2e-05
90,insurance,MN,0.001138
90,insurance,MW,1.2e-05
90,insurance,MF,1.1e-05
90,insurance,WMF,1.2e-05
90,insurance,PE,1.1e-05
91,insurance,MN,0.001078
91,insurance,MW,1.1e-05
91,insurance,MF,1.4e-05
91,insurance,WMF,1.2e-05
91,insurance,PE,1.2e-05
92,insurance,MN,0.001125
92,insurance,MW,1.1e-05
92,insurance,MF,1.2e-05
92,insurance,WMF,1.2e-05
92,insurance,PE,1.2e-05
93,insurance,MN,0.0011
93,insurance,MW,1.3e-05
93,insurance,MF,1.1e-05
93,insurance,WMF,1.2e-05
93,insurance,PE,1e-05
94,insurance,MN,0.001097
94,insurance,MW,1.1e-05
94,insurance,MF,1.3e-05
94,insurance,WMF,1.1e-05
94,insurance,PE,1.1e-05
95,insurance,MN,0.001106
95,insurance,MW,1.1e-05
95,insurance,MF,1.2e-05
95,insurance,WMF,1e-05
95,insurance,PE,1.1e-05
96,insurance,MN,0.001095
96,insurance,MW,1.5e-05
96,insurance,MF,1.5e-05
96,insurance,WMF,1.2e-05
96,insurance,PE,1.2e-05
97,insurance,MN,0.001097
97,insurance,MW,2.1e-05
97,insurance,MF,1.3e-05
97,insurance,WMF,1.2e-05
97,insurance,PE,4e-05
98,insurance,MN,0.001612
98,insurance,MW,1.9e-05
98,insurance,MF,1.8e-05
98,insurance,WMF,1.7e-05
98,insurance,PE,1.6e-05
99,insurance,MN,0.001472
99,insurance,MW,1.6e-05
99,insurance,MF,1.4e-05
99,insurance,WMF,1.2e-05
99,insurance,PE,1.4e-05
100,insurance,MN,0.001245
100,insurance,MW,1.4e-05
100,insurance,MF,1.2e-05
100,insurance,WMF,1.2e-05
100,insurance,PE,1.3e-05
101,insurance,MN,0.001091
101,insurance,MW,1.2e-05
101,insurance,MF,1.2e-05
101,insurance,WMF,1.3e-05
101,insurance,PE,1.2e-05
102,insurance,MN,0.001161
102,insurance,MW,1.3e-05
102,insurance,MF,1.1e-05
102,insurance,WMF,1.3e-05
102,insurance,PE,1.1e-05
103,insurance,MN,0.001099
103,insurance,MW,1.3e-05
103,insurance,MF,1.1e-05
103,insurance,WMF,1.3e-05
103,insurance,PE,1.3e-05
104,insurance,MN,0.001113
104,insurance,MW,1.6e-05
104,insurance,MF,1.5e-05
104,insurance,WMF,1.2e-05
104,insurance,PE,1.9e-05
105,insurance,MN,0.001117
105,insurance,MW,1.3e-05
105,insurance,MF,1.2e-05
105,insurance,WMF,2.6e-05
105,insurance,PE,1.3e-05
106,insurance,MN,0.001626
106,insurance,MW,2.1e-05
106,insurance,MF,2.1e-05
106,insurance,WMF,1.6e-05
106,insurance,PE,1.6e-05
107,insurance,MN,0.001527
107,insurance,MW,1.7e-05
107,insurance,MF,1.6e-05
107,insurance,WMF,1.4e-05
107,insurance,PE,1.4e-05
108,insurance,MN,0.001227
108,insurance,MW,1.4e-05
108,insurance,MF,1.4e-05
108,insurance,WMF,1.3e-05
108,insurance,PE,1.1e-05
109,insurance,MN,0.001095
109,insurance,MW,1.2e-05
109,insurance,MF,1.1e-05
109,insurance,WMF,1.1e-05
109,insurance,PE,1.1e-05
110,insurance,MN,0.001098
110,insurance,MW,1.2e-05
110,insurance,MF,1.1e-05
110,insurance,WMF,1.2e-05
110,insurance,PE,1.1e-05
111,insurance,MN,0.001103
111,insurance,MW,1.3e-05
111,insurance,MF,1.3e-05
111,insurance,WMF,1.1e-05
111,insurance,PE,1.1e-05
112,insurance,MN,0.001416
112,insurance,MW,1.1e-05
112,insurance,MF,1.2e-05
112,insurance,WMF,1.1e-05
112,insurance,PE,1.2e-05
113,insurance,MN,0.001288
113,insurance,MW,1.2e-05
113,insurance,MF,1.2e-05
113,insurance,WMF,1.3e-05
113,insurance,PE,1.2e-05
114,insurance,MN,0.001265
114,insurance,MW,3.2e-05
114,insurance,MF,2.5e-05
114,insurance,WMF,2.4e-05
114,insurance,PE,1.7e-05
115,insurance,MN,0.001914
115,insurance,MW,1.6e-05
115,insurance,MF,1.6e-05
115,insurance,WMF,1.6e-05
115,insurance,PE,1.6e-05
116,insurance,MN,0.001493
116,insurance,MW,1.4e-05
116,insurance,MF,1.4e-05
116,insurance,WMF,1.3e-05
116,insurance,PE,1.3e-05
117,insurance,MN,0.001275
117,insurance,MW,1.2e-05
117,insurance,MF,1.2e-05
117,insurance,WMF,1.1e-05
117,insurance,PE,1e-05
118,insurance,MN,0.001238
118,insurance,MW,1.1e-05
118,insurance,MF,1.1e-05
118,insurance,WMF,1.2e-05
118,insurance,PE,1.1e-05
119,insurance,MN,0.001324
119,insurance,MW,1.2e-05
119,insurance,MF,1.3e-05
119,insurance,WMF,1.1e-05
119,insurance,PE,1.1e-05
120,insurance,MN,0.001336
120,insurance,MW,1.2e-05
120,insurance,MF,1.1e-05
120,insurance,WMF,1.1e-05
120,insurance,PE,1.1e-05
121,insurance,MN,0.001235
121,insurance,MW,1.3e-05
121,insurance,MF,2.1e-05
121,insurance,WMF,1.3e-05
121,insurance,PE,1.2e-05
122,insurance,MN,0.002434
122,insurance,MW,2.2e-05
122,insurance,MF,1.7e-05
122,insurance,WMF,1.6e-05
122,insurance,PE,1.6e-05
123,insurance,MN,0.001767
123,insurance,MW,1.6e-05
123,insurance,MF,1.4e-05
123,insurance,WMF,1.3e-05
123,insurance,PE,1.2e-05
124,insurance,MN,0.001465
124,insurance,MW,1.2e-05
124,insurance,MF,1.1e-05
124,insurance,WMF,1.2e-05
124,insurance,PE,1.1e-05
125,insurance,MN,0.001315
125,insurance,MW,1.2e-05
125,insurance,MF,1.2e-05
125,insurance,WMF,1.1e-05
125,insurance,PE,1.1e-05
126,insurance,MN,0.001252
126,insurance,MW,1.2e-05
126,insurance,MF,1.2e-05
126,insurance,WMF,1.2e-05
126,insurance,PE,1.2e-05
127,insurance,MN,0.001298
127,insurance,MW,1.1e-05
127,insurance,MF,1.1e-05
127,insurance,WMF,1.2e-05
127,insurance,PE,1.1e-05
128,insurance,MN,0.001316
128,insurance,MW,1.2e-05
128,insurance,MF,1.2e-05
128,insurance,WMF,1.1e-05
128,insurance,PE,1.2e-05
129,insurance,MN,0.001297
129,insurance,MW,1.2e-05
129,insurance,MF,1.2e-05
129,insurance,WMF,1.2e-05
129,insurance,PE,3.2e-05
130,insurance,MN,0.002277
130,insurance,MW,2.8e-05
130,insurance,MF,1.6e-05
130,insurance,WMF,1.6e-05
130,insurance,PE,1.5e-05
131,insurance,MN,0.001688
131,insurance,MW,1.3e-05
131,insurance,MF,1.3e-05
131,insurance,WMF,1.3e-05
131,insurance,PE,1.3e-05
132,insurance,MN,0.001318
132,insurance,MW,1.2e-05
132,insurance,MF,1.2e-05
132,insurance,WMF,1.2e-05
132,insurance,PE,1.1e-05
133,insurance,MN,0.001309
133,insurance,MW,1.3e-05
133,insurance,MF,1.1e-05
133,insurance,WMF,1.3e-05
133,insurance,PE,1.2e-05
134,insurance,MN,0.00132
134,insurance,MW,1.3e-05
134,insurance,MF,1.2e-05
134,insurance,WMF,1.1e-05
134,insurance,PE,1.1e-05
135,insurance,MN,0.001307
135,insurance,MW,1.2e-05
135,insurance,MF,1.1e-05
135,insurance,WMF,1.1e-05
135,insurance,PE,1.2e-05
136,insurance,MN,0.001309
136,insurance,MW,1.2e-05
136,insurance,MF,1.2e-05
136,insurance,WMF,1.1e-05
136,insurance,PE,1.2e-05
137,insurance,MN,0.001311
137,insurance,MW,1.2e-05
137,insurance,MF,1.3e-05
137,insurance,WMF,1.1e-05
137,insurance,PE,2.7e-05
138,insurance,MN,0.001811
138,insurance,MW,0.000121
138,insurance,MF,1.3e-05
138,insurance,WMF,1.1e-05
138,insurance,PE,1.2e-05
139,insurance,MN,0.001299
139,insurance,MW,1.1e-05
139,insurance,MF,1.1e-05
139,insurance,WMF,1.2e-05
139,insurance,PE,1.1e-05
140,insurance,MN,0.001235
140,insurance,MW,1.2e-05
140,insurance,MF,1.2e-05
140,insurance,WMF,1.1e-05
140,insurance,PE,1.2e-05
141,insurance,MN,0.00132
141,insurance,MW,1.1e-05
141,insurance,MF,1.2e-05
141,insurance,WMF,1.2e-05
141,insurance,PE,1.1e-05
142,insurance,MN,0.001259
142,insurance,MW,1.2e-05
142,insurance,MF,1.2e-05
142,insurance,WMF,1.3e-05
142,insurance,PE,1.2e-05
143,insurance,MN,0.001311
143,insurance,MW,1.1e-05
143,insurance,MF,1.3e-05
143,insurance,WMF,1.2e-05
143,insurance,PE,1.2e-05
144,insurance,MN,0.001261
144,insurance,MW,1.3e-05
144,insurance,MF,1.1e-05
144,insurance,WMF,1.2e-05
144,insurance,PE,1.2e-05
145,insurance,MN,0.001315
145,insurance,MW,1.3e-05
145,insurance,MF,2.1e-05
145,insurance,WMF,1.3e-05
145,insurance,PE,1.2e-05
146,insurance,MN,0.002249
146,insurance,MW,2.1e-05
146,insurance,MF,1.7e-05
146,insurance,WMF,1.4e-05
146,insurance,PE,1.3e-05
147,insurance,MN,0.001428
147,insurance,MW,1.2e-05
147,insurance,MF,1.2e-05
147,insurance,WMF,1.1e-05
147,insurance,PE,1.1e-05
148,insurance,MN,0.001258
148,insurance,MW,1.4e-05
148,insurance,MF,1.3e-05
148,insurance,WMF,1.2e-05
148,insurance,PE,1.2e-05
149,insurance,MN,0.001265
149,insurance,MW,1.3e-05
149,insurance,MF,1.2e-05
149,insurance,WMF,1.2e-05
149,insurance,PE,1.2e-05
150,insurance,MN,0.001282
150,insurance,MW,1.2e-05
150,insurance,MF,1.1e-05
150,insurance,WMF,1.1e-05
150,insurance,PE,1.3e-05
151,insurance,MN,0.001253
151,insurance,MW,1.3e-05
151,insurance,MF,1.2e-05
151,insurance,WMF,1.3e-05
151,insurance,PE,1.8e-05
152,insurance,MN,0.001296
152,insurance,MW,1.2e-05
152,insurance,MF,1.4e-05
152,insurance,WMF,1.2e-05
152,insurance,PE,1.2e-05
153,insurance,MN,0.001273
153,insurance,MW,1.3e-05
153,insurance,MF,1.4e-05
153,insurance,WMF,1.3e-05
153,insurance,PE,1.2e-05
154,insurance,MN,0.001728
154,insurance,MW,2.1e-05
154,insurance,MF,2e-05
154,insurance,WMF,1.4e-05
154,insurance,PE,1.2e-05
155,insurance,MN,0.001297
155,insurance,MW,1.3e-05
155,insurance,MF,1.1e-05
155,insurance,WMF,1.2e-05
155,insurance,PE,1.1e-05
156,insurance,MN,0.001297
156,insurance,MW,1.1e-05
156,insurance,MF,1.2e-05
156,insurance,WMF,1.1e-05
156,insurance,PE,1.2e-05
157,insurance,MN,0.00133
157,insurance,MW,1.2e-05
157,insurance,MF,1.2e-05
157,insurance,WMF,1.2e-05
157,insurance,PE,1.2e-05
158,insurance,MN,0.001269
158,insurance,MW,1.2e-05
158,insurance,MF,1.3e-05
158,insurance,WMF,1.5e-05
158,insurance,PE,1.3e-05
159,insurance,MN,0.001285
159,insurance,MW,1.2e-05
159,insurance,MF,1.1e-05
159,insurance,WMF,1.3e-05
159,insurance,PE,1.1e-05
160,insurance,MN,0.00131
160,insurance,MW,1.1e-05
160,insurance,MF,2.1e-05
160,insurance,WMF,1.3e-05
160,insurance,PE,1.2e-05
161,insurance,MN,0.001365
161,insurance,MW,1.1e-05
161,insurance,MF,1.1e-05
161,insurance,WMF,1.5e-05
161,insurance,PE,1.2e-05
162,insurance,MN,0.001364
162,insurance,MW,2.7e-05
162,insurance,MF,1.7e-05
162,insurance,WMF,1.9e-05
162,insurance,PE,1.4e-05
163,insurance,MN,0.001399
163,insurance,MW,1.2e-05
163,insurance,MF,1.4e-05
163,insurance,WMF,1.3e-05
163,insurance,PE,1.1e-05
164,insurance,MN,0.001319
164,insurance,MW,1.1e-05
164,insurance,MF,1.2e-05
164,insurance,WMF,1.6e-05
164,insurance,PE,1.3e-05
165,insurance,MN,0.00129
165,insurance,MW,1.2e-05
165,insurance,MF,1.2e-05
165,insurance,WMF,1.2e-05
165,insurance,PE,1.2e-05
166,insurance,MN,0.001337
166,insurance,MW,2.1e-05
166,insurance,MF,1.1e-05
166,insurance,WMF,1.2e-05
166,insurance,PE,1.2e-05
167,insurance,MN,0.001304
167,insurance,MW,1.1e-05
167,insurance,MF,1.3e-05
167,insurance,WMF,1.1e-05
167,insurance,PE,1.1e-05
168,insurance,MN,0.001326
168,insurance,MW,1.2e-05
168,insurance,MF,1.3e-05
168,insurance,WMF,1.2e-05
168,insurance,PE,1.1e-05
169,insurance,MN,0.001249
169,insurance,MW,1.2e-05
169,insurance,MF,1.3e-05
169,insurance,WMF,1.2e-05
169,insurance,PE,1.2e-05
170,insurance,MN,0.001345
170,insurance,MW,1.4e-05
170,insurance,MF,1.3e-05
170,insurance,WMF,1.3e-05
170,insurance,PE,4.3e-05
171,insurance,MN,0.001595
171,insurance,MW,2.4e-05
171,insurance,MF,1.7e-05
171,insurance,WMF,1.3e-05
171,insurance,PE,1.2e-05
172,insurance,MN,0.001305
172,insurance,MW,1.1e-05
172,insurance,MF,1.3e-05
172,insurance,WMF,1.3e-05
172,insurance,PE,1.1e-05
173,insurance,MN,0.001317
173,insurance,MW,1.2e-05
173,insurance,MF,1.3e-05
173,insurance,WMF,1.3e-05
173,insurance,PE,1.2e-05
174,insurance,MN,0.001377
174,insurance,MW,1.1e-05
174,insurance,MF,1.2e-05
174,insurance,WMF,2.5e-05
174,insurance,PE,1.2e-05
175,insurance,MN,0.001311
175,insurance,MW,1.2e-05
175,insurance,MF,1.3e-05
175,insurance,WMF,2.2e-05
175,insurance,PE,1.4e-05
176,insurance,MN,0.001285
176,insurance,MW,1.3e-05
176,insurance,MF,1.2e-05
176,insurance,WMF,1.3e-05
176,insurance,PE,1.4e-05
177,insurance,MN,0.001625
